永远没豆油,看过,还行,3,0,2017-11-10 01:00:21," 如果没有有凤爪，可能真要睡着
        "
MaxDWill,看过,推荐,4,0,2017-11-06 00:22:43," 越来越套路的漫威和越来越讨喜的剧情成正比。
        "
Littomahawk,看过,还行,3,0,2017-11-07 23:21:21," 嗯，看完只剩欢笑，nice
        "
夏虫不可语冰,看过,还行,3,0,2017-11-04 23:06:44," 可能是因为银河护卫队票房太好，本片整体风格上有模仿银护之嫌，恶搞的打斗，动感轻快的BGM，一改以往严肃风格，强行搞笑，个别笑话甚至有些尴尬
        "
tallertao,看过,力荐,5,0,2017-11-05 21:39:46," 彻头彻尾的逗比风 喜欢雷神的bgm
        "
鹤鸣九皋,看过,还行,3,0,2017-11-04 12:31:45," 姐姐是仙人掌成精了么，一直biu biu biu 的射刺
        "
泽鲕,看过,还行,3,0,2017-11-03 23:55:31," marvel系列玩梗的重担终于从银护系列转到了雷神系列
        "
_嘻嘻嘻,看过,较差,2,0,2017-11-06 09:59:52," 雷神不是贱贱，也拜托漫威别试图把每部电影都拍成银护。作为一个想看一部超级英雄电影的人来说非常失望
        "
kibumclaire,看过,推荐,4,0,2017-11-07 15:37:26," 雷神3完全就是银护的风格，轻松愉快加点小感动，和前两部画风完全不一样。其实我还是蛮喜欢前两部女主的，但是人设真的不讨喜。这一部就是三兄妹相爱？相杀，最近漫威都走这种打不赢boss靠赖皮路线么。好好拍北欧神话不好么，不过可能那样会很悲而且不讨喜，但是这样太没有系列电影自身风格了。
        "
畸羊齿,看过,推荐,4,0,2017-11-12 18:57:58," 英国场连英文字幕都没有 右边两个朋友笑的很大声 左边的朋友睡着了 挺好看的 像做听力理解一样
        "
东天醒了,看过,推荐,4,0,2017-11-03 16:19:28," hilarious~that's enough 
        "
大大,看过,力荐,5,0,2017-11-11 07:01:13," 好看好看好看！
        "
Rebecca,看过,力荐,5,0,2017-11-03 12:58:38," 太多太多时候 电影里的太多太多桥段 都在不懈地告诉我们“just have a little bit of faith ” 方航说他喜欢的越狱是 上次和他看的变5也是 这次看完雷神3后 我绕路去他宿舍楼下偶遇了他 我不相信faith我放弃了吴易放弃了方航 我也不怕晚点遇到你 午安
        "
白十三,看过,推荐,4,0,2017-11-12 21:56:22," 刷了两遍。三星半。偏离北欧神话本体，海拉应该是洛基的女儿，洛基应该是索尔的叔叔。Anyway，很搞笑的这么一部。雷大锤的锤子碎了，以后得怎么叫他好呢？
        "
白姑娘danko,看过,力荐,5,0,2017-11-08 01:15:11," 为喜欢的洛基打满分
        "
salo,看过,2017-11-03 20:04:59,-,0,2017-11-03 20:04:59," 雷神系列 令人摸不著的基调
论座位旁有个笑点极低还笑的大声的人是什么感受
片头剧情异常熟悉
索尔·温斯顿·奥丁森
洛基的惨痛身心回忆
绿锤头顶青天
女王的三个发型黑长直还是最好看的
老骨头演什么都像自己啊
致逝去的美丽金色长发
电音吸食者就很爽了
        "
一个吉洛有旻,看过,还行,3,0,2017-11-04 21:20:25," 路人，摸索不大通主线，权当喜剧片来看。
        "
Angel,看过,推荐,4,0,2017-11-13 10:34:44," 没有看过前作，不知道雷神以前的人设。第一感觉是挺欢乐的，让人心情放松。雷神肌肉很性感。洛基特别可爱。凯特是酷的，就是头发是多久没有洗了
                
                
"
泡腾,看过,推荐,4,0,2017-11-05 21:16:19," 在被流放的星球上的 还以为穿越去了《疯狂的麦克斯》片场= =LOKI的角色越来越让人看不懂，但我抖森的身材简直了！！！
        "
阿Ziy,看过,力荐,5,0,2017-11-13 13:53:42," 漫威三部曲系列虽然虎头蛇尾，但是起码每部拎出来都算良心作品。
        "
wadejian,看过,推荐,4,0,2017-11-06 18:51:41," 看着漫威吹牛逼
        "
小小小MIxiEr,看过,还行,3,0,2017-11-06 10:06:11," 从此变为洛基粉哈哈哈哈哈哈哈哈哈哈
        "
J,看过,还行,3,0,2017-11-04 23:47:51," 大家都是谐星。还有海拉加件斗篷那造型跟睡美人的女巫大BOSS一摸一样 
        "
只潜水的蚂蚁酱,看过,推荐,4,0,2017-11-08 22:17:57," 逗逼漫威，看IMAX很合适
        "
类卿,看过,推荐,4,0,2017-11-07 00:00:07," 我从来没觉得漫威在剧情深刻上有什么野心……做一部放松开心笑一笑的娱乐电影足够啦！很炫酷！很尖叫！跟情怀！ 还有，谁告诉我怎么才能睡到洛基？？？
        "
哇乃,看过,推荐,4,0,2017-11-05 20:00:52," 我一眼就认出来是凯特了陈晞非要说不是的
        "
小桃花,看过,推荐,4,0,2017-11-05 20:33:47," 托尔，快使用十万伏特！
        "
Aimeloo,看过,推荐,4,0,2017-11-08 19:34:17," 凯特女王范十足。
        "
罐装威化,看过,力荐,5,0,2017-11-04 19:32:58," 超好看！！！太好看了！好high！漫威你可以的！！我把锤基磕爆！
        "
Fzth,看过,推荐,4,0,2017-11-05 16:17:18," 欢欢喜喜过大年的感觉，反正开心就好咯。
        "
Nevermind,看过,还行,3,0,2017-11-05 23:47:25," 并没有很好看。并而没有认出马克达蒙。
        "
Ann Xiaoran,看过,推荐,4,0,2017-11-05 00:02:29," 内容太多接受不过来 好多变化…
        "
白水配饭,看过,还行,3,0,2017-11-04 22:56:42," 三星不能再多了
        "
深夜森林,看过,推荐,4,0,2017-10-27 07:25:04," 开心开心
打碟画风 全程逗比
怕是失了智

但是对漫威宇宙构架越发佩服
神界 魔法界 地球
雷神 奇异博士 绿巨人
科学合理服服服服
        "
陈钟硕,看过,力荐,5,0,2017-11-04 20:22:17," 想二刷 嘻嘻嘻嘻嘻嘻嘻 哈哈哈最后要不要 这么甜啊 ！ 喂！
        "
少女爱活动,看过,力荐,5,0,2017-11-04 23:02:37," IMAX太爽了！抖森的颜可以一直舔！
        "
爽朗的肉松,看过,还行,3,0,2017-11-04 01:17:22," 《银河护卫队之姐弟之争》
        "
盐素,看过,力荐,5,0,2017-11-04 19:46:56," 五星满上，不成敬意。
        "
躺在湖底看星河,看过,还行,3,0,2017-11-05 18:51:18," 总觉得还没开始就完了。就是对于创造一个不同的城市，会觉得有意思，不过更多还是能在这颗蓝色的星球上找到影子。
        "
吉mi,看过,力荐,5,0,2017-11-12 13:49:47," 太好笑啦~
        "
进擘的,看过,推荐,4,0,2017-11-05 20:32:23," high
        "
DorianGray,看过,推荐,4,1,2017-10-26 19:14:25," 风格得我心，immigrant song响起来鸡皮疙瘩一身
        "
qwerty-,看过,推荐,4,0,2017-11-07 19:31:54," 7/10 配乐很棒 雷神向来都是很区别于美队的存在
        "
Carlaaaaa,看过,很差,1,0,2017-11-09 00:19:01," 仿佛在看恶搞版雷神山寨版银河护卫队。配乐太吵剧情全是套路。切糕可能还在灰姑娘后妈的角色里演的也太浮夸了吧。1星给锤哥的身材吧，穿什么衣服啊他应该光着上身演完整部电影那我可以给五星。
        "
バナナ,看过,力荐,5,0,2017-11-05 20:46:08," 看完居然想为Loki打电话？？？
        "
初遇咖啡,看过,力荐,5,0,2017-11-07 21:23:31," 超乎意料，好看的，没人能在我的BGM里打败我
        "
旧时光,看过,力荐,5,0,2017-11-03 15:14:10," 谁能告诉我怎么才能睡到凯特·布兰切特？
        "
鱼知味,看过,推荐,4,0,2017-11-11 17:12:33," 酷炫哎，我觉得比其他同系列的都过瘾啊，看的也很开心，合格的爆米花电影
        "
LzZzZ,看过,推荐,4,0,2017-11-11 14:24:34," 作为系列的一部分，一贯的幽默风格，行云流水般的铺叙外加政治正确不会差。印象深刻的是刽子手弃恶从善，国产电影缺少这种不经意却能量无穷大的小角色经营。
        "
还我本来面目,看过,力荐,5,0,2017-11-04 22:37:17," 幽默风趣，银河护卫队的恶搞风格，与前两部对比焕然一新
        "
健忘的漫画者,看过,较差,2,0,2017-11-05 23:22:10," 剧情太突兀，梗很特意，没什么亮点，槽点很多
        "
赵炎,看过,力荐,5,0,2017-11-12 23:32:56," 超炫，就是史诗画面太少了
                
                
"
煮火锅吃滚滚啦,看过,推荐,4,0,2017-11-05 22:55:39," 为了女神真想打无脑五星，但是绝对不能接受女神就这样莫名其妙被干掉了的设定！还有，自从锤哥没了一只眼睛，我满脑子都是虚空之泪。。。。。。。。
        "
夏炙,看过,力荐,5,0,2017-11-06 18:35:51," 欢乐的周末友谊
        "
夏炙,看过,力荐,5,0,2017-11-06 18:35:51," 欢乐的周末友谊
        "
麻屐绘子,看过,还行,3,0,2017-11-04 23:26:10," 哈哈哈哈哈哈哈bgm还可以
        "
、Now,看过,较差,2,0,2017-11-09 18:06:50," 碎片式的故事+尴尬的搞笑+全程卖腐，和诸神黄昏没什么关系，不如叫锤基大婚更好
        "
大饼砸,看过,还行,3,0,2017-11-13 00:07:30," 还是有点不习惯喜剧英雄电影，而且现在漫威的框架太大了，前传没有补上看得就很捉急
        "
路噜噜,看过,还行,3,0,2017-11-04 00:08:24," 为啥刚开始索尔一下就把火怪灭了，后来姐姐一下又被火怪灭了，但是姐姐设定又比索尔强？！没懂
        "
carpe diem,看过,推荐,4,0,2017-11-05 14:13:27," 每次都想着没什么好看的都是套路，结果最后还是会去看一看…全员都在走谐星路线，大块头也可以是小可爱，浩克和石头人好萌啊
        "
阿愈。,看过,推荐,4,0,2017-11-04 15:39:54," 看的是中译版的orz，怎么说开头很尴尬，后面渐入佳境，总体感觉剧情十分中二
        "
梦游北京城,看过,还行,3,0,2017-11-05 19:59:56," 一部合格的漫威电影，一部合格的好莱坞大片，三星
        "
Doris0,看过,力荐,5,0,2017-11-11 23:50:41," 哈哈哈，真的是雷神最好看的一部。
        "
Mandilogue,看过,推荐,4,0,2017-11-04 22:14:24," 娱乐性满分 全程笑点
        "
干脆，面。。,看过,力荐,5,0,2017-11-06 21:28:20," 哎呀~~我滴抖森~~
        "
蜜瓜,看过,力荐,5,0,2017-11-08 21:28:15," 音乐总监怕不是夜店DJ吧
        "
native_chris,看过,力荐,5,0,2017-11-07 01:37:44," 漫威至今为止最好看的电影果然没有说错
        "
謃鎩,看过,较差,2,0,2017-11-12 19:25:16," 剧情简直弱到爆，猪脚给人的感觉就是想强就强，想弱的时候就弱鸡到爆。一开始随随便便打死了最后的大boss就算了，然后轻松就被一个仪器控制。。简直无脑啊。
        "
JC,看过,力荐,5,0,2017-11-07 14:45:05," best ever
        "
来自天边的风,看过,推荐,4,0,2017-11-05 10:21:39," 最大疑问:雷神为什么会被电晕
                
                
"
煎饼果子豆浆,看过,还行,3,0,2017-11-04 23:31:18," 三星半，一星给配乐，bgm超燃，钱不白花；一星给女王打call，自身气场加上特效真真霸气；马特达蒙、斯坦里！锤哥短发颜值巅峰！喜欢洛基的骚包样
        "
麵包。馬力奧,看过,推荐,4,0,2017-11-06 00:58:13," mark.2017.11.5   太茂    四人
        "
子贤,看过,力荐,5,0,2017-11-05 14:45:36," 欢乐向，笑点挺密集，就是剧情略有些莫名其妙
        "
方同学,看过,还行,3,0,2017-11-06 22:42:47," 配合爆米花食用效果拔群！
        "
蓝瘦子叔叔,看过,还行,3,0,2017-11-06 14:09:50," 有点不习惯的搞笑片
        "
洋鸟消夏录,看过,还行,3,0,2017-11-06 22:34:15," 布兰切特 太厉害了
        "
在下桀鱼,看过,推荐,4,0,2017-11-12 23:57:35," 好看
        "
烈槡,看过,还行,3,0,2017-11-04 20:49:02," 非常喜欢雷神里的Valkyrie，她骑着银白色天马，职责是将地球上的战斗英雄的英灵带往Asgard。
这和加勒比海盗里我最喜欢的荷兰人号如出一辙，flying Dutchman是把海上亡灵引渡，一直守护，十年一靠岸。
唯一不同的是荷兰人号让人毛孔悚然，而天马则英勇纯洁。
        "
Troy Wong,看过,力荐,5,0,2017-11-03 21:27:13," 女神炸裂了！
        "
请叫我石小鹏,看过,推荐,4,0,2017-11-11 18:18:35," 多的一星给bgm，从雷神3开始，漫威电影彻底打上泛娱乐化的标签
        "
wywywywy,看过,2017-11-04 14:35:15,-,0,2017-11-04 14:35:15," 副标题应该叫：阿斯加德的难民
                
                
"
WinnerJiang,看过,力荐,5,0,2017-11-10 22:57:59," 现在的漫威真的是越来越有质量了～搞笑剧情一点都不勉强，女boss是麋鹿变的么，老爹为啥掩盖过去呀，不是很懂，忽然甩锅给儿子自己死掉是不是有点冒险，喜欢dr.stranger的彩蛋，浩克不是一个不听话的么，怎么现在也会听话了…期待四，保持住水准！
                
                
"
海猫,看过,推荐,4,0,2017-11-06 14:51:29," 7.5 雷神总算智商大幅度提升，洛基也不是整天想着害人，然后外加需要自我救赎的女武神和迷路的绿巨人，战斗力就开始爆表
        "
苦 不迭,看过,推荐,4,0,2017-11-04 00:28:00," 漫威宇宙成功转型为类似星际迷航的科幻片 所谓神仙都是特么外星人
        "
夏尔立夏,看过,还行,3,0,2017-11-06 22:48:11," 和儿砸不知道一起看的第几个漫威系列
                
                
"
小臉貓愛吃魚,看过,力荐,5,0,2017-11-06 17:23:49," 很好笑，配可乐爆米花，度过一个愉快的夜晚。
        "
阿什,看过,推荐,4,0,2017-11-04 21:36:52," 还是很喜剧，三星半改四星了
        "
闲昀野熊,看过,较差,2,0,2017-11-06 17:17:17," 从海报设计就能看出漫威宇宙中的一个真理，若不是能插科打诨、卖萌卖腐、时不时来个搞笑担当的人物，任你的设定再牛B、再帅气、再无敌，都只不过是个路人乙。
可惜了布兰切特这个冷峻高傲、魅力过人的反派，在一群谐星的包围下，认真的她怎么看都像是在尬演。喜剧搞笑如甜食，好吃上瘾，但多食易腻。
        "
餠,看过,推荐,4,0,2017-11-03 17:56:31," 大魔王太酷了吧！
        "
一门心思想赚钱,看过,推荐,4,0,2017-11-03 22:53:11," 海拉女神我的嫁
        "
胡说八道长,看过,推荐,4,0,2017-11-05 20:42:36," 哈哈哈，太不严肃了
        "
小秦,看过,力荐,5,0,2017-11-03 23:36:41," 确实比前两部好看多了，漫威竟然把诸神黄昏这种悲剧题材拍的笑点不断，当然今年要是没有正义联盟，雷神3当选本年最佳超级英雄电影一点也不为过
        "
加油内小谁！,看过,推荐,4,0,2017-11-10 08:24:01," LOKI依然又攻又受，还行。
        "
海明辉Seamh,看过,推荐,4,0,2017-11-04 15:25:14," 漫威最多笑点…
        "
Sasyier,看过,推荐,4,0,2017-11-05 05:18:52," 能让人开怀大笑两小时的爆米花电影（非贬义），毕竟能让人沉浸能让人爽就不算差。本来我看到Thor没有了那一头漂亮的金色头发我还很伤心，结果短发的他简直荷尔蒙爆炸啊…浑身上下都透着一股智商不高的莽撞的性感（仍非贬义）…至于剧情，漫威宇宙不需要剧情，铺垫好最后所有人集合到一起打架就行了
        "
去大脑僵直,看过,推荐,4,0,2017-11-09 09:12:44," 期待三刷
        "
铅笔·新,看过,力荐,5,0,2017-11-05 00:06:31," 基妹正式荣升女主角。笑点密集但是对我这个笑点奇特的人来说有点尬。但是，那又怎样，本锤基迷妹表示对雷神3一本满足，打分就是这么迷妹标准你打我啊。
        "
Kelthuzad,看过,推荐,4,0,2017-11-07 21:02:16," 班纳从飞船上跳下来摔到桥上那一段笑喷我了。。。
        "
Jeff Su,看过,还行,3,0,2017-11-07 21:08:09," 一部标准的哈哈片
        "
文武书生,看过,还行,3,0,2017-11-04 19:06:03," 给三星主要是看着凯特和画面上。其实有点无聊，打发时间还是可以的。
        "
Alamia,看过,推荐,4,0,2017-11-12 15:51:51," 可以，比妇联好看
        "
xujing,看过,推荐,4,0,2017-11-03 22:06:39," 挺逗的，我无法直视凯特女神了，都是些神经质。诸神黄昏的配音好熟，想不起来是谁了。超英片就是会看但是期待不太高的所在，有点噱头就可以了
        "
弯弯的圆,看过,力荐,5,0,2017-11-03 23:59:27," 没想到你是如此逗比的索尔和洛基
        "
遮雨也遮月光,看过,还行,3,0,2017-11-12 23:54:57," 漫威从这部开始要正式和dc在超级英雄片这条路上背道而驰了........
        "
玩耍無限公司,看过,还行,3,0,2017-11-04 09:13:35," “Are u god of hammer""""Yep""
        "
天使之子,看过,推荐,4,0,2017-11-05 01:53:43," 棒，来了一部搞笑的英雄电影
                
                
"
不粘锅,看过,还行,3,0,2017-11-11 22:58:47," 笑点很…一般，刚看完IMAX版的一天后又因为工作需要被老板邀看，并且还是IMAX。所以说人生啊…
        "
Nova Z.,看过,力荐,5,0,2017-11-04 10:03:22," 惊喜的一作，有银护1的感觉；女王很有气场。PS奇异博士已经能摊出很完美的大饼啦。
        "
有些东西太不多,看过,力荐,5,0,2017-10-31 22:19:06," 好看
        "
能饮一杯无,看过,还行,3,0,2017-11-13 22:11:30," 可以可以，诸神皇婚嘛。
        "
Zoe_Zzz,看过,推荐,4,0,2017-11-04 19:24:15," 三星半吧 我锤露上半身半颗星 马达一颗星 马洛洛一颗星 大魔王一颗星 嗯 可以了 够搞笑就行了 剧情什么的 不存在的 后悔没买桶爆米花
        "
扑满,看过,还行,3,0,2017-11-07 07:59:19," 我一直以为，雷神是一位相对严肃的英雄。
        "
费南的国度,看过,还行,3,0,2017-11-12 17:44:42," 睡着了一次 后面可爱
        "
以明,看过,力荐,5,0,2017-11-05 02:53:53," 1.如果你没了锤子你什么都不是，那你就不配是个锤神（。哦不，是雷神
2.最近在解读弟弟的心思方面又有了一些心得
3.绿胖哭唧唧怎么办？总之长得没有斯嘉丽温柔美丽千万别唱歌。
4.阿斯嘉尔德流亡地球——麻烦少给地球人民添麻烦，我们也很忙的

6.我们终究不知道，米克的故乡在哪
        "
     .,看过,推荐,4,0,2017-11-04 00:14:12," 迷之中二
        "
Rocker,看过,还行,3,0,2017-11-04 16:34:08," just so so
        "
Merlin丶亚瑟,看过,推荐,4,0,2017-11-04 20:31:26," 雷神3不负漫威的期望成为了另一个版本的《银河护卫队》 看的过程中脑海里一直闪现 wtf?
        "
candy,看过,推荐,4,0,2017-11-05 22:15:29," 够搞笑
        "
不傲娇,看过,推荐,4,0,2017-11-09 16:08:55," 啊啊啊啊啊我锤基甜如蜜齁死了
        "
Night's Watch,看过,还行,3,1,2017-11-04 21:45:52," 论谁的开场更加装逼】剧情很渣但特效很棒，喜欢配乐。锤基万岁x！
        "
soloist,看过,力荐,5,0,2017-11-05 17:23:17," 上海市徐汇区庆春电影院2017.11.03 19:20 这场雷神3的电影 我跟喜欢的女生在一起了 这是我的初恋 我会永远记住这部电影 感谢雷神
        "
化简完毕,看过,较差,2,0,2017-11-03 17:38:00," 一星给短发雷神，一星给海拉。剩下的不给了不能再多了，全程插科打诨，根本没有多少剧情。《雷神辛苦回家路》
        "
飞机飞过九月天,看过,力荐,5,0,2017-11-03 21:24:24," 比小蜘蛛要好看！原来还有马特呆萌和stan lee客串剪头发也是有趣！短发thor简直太帅了！女武神也是！但感觉搞笑有点过了头
                
                
"
有腰线的小胖纸,看过,还行,3,0,2017-11-10 22:38:04," 抖森太萌了
        "
XRWZ,看过,力荐,5,0,2017-11-04 16:20:50," 诸神黄昏风格大改，放弃了前两部严肃的神话式超级英雄。我已经想不到用什么词能赞誉魔王的表演了，一个“美”字高度概括了吧。就目前漫威的套路来看，一切的英雄独立电影都是在给复联3做铺垫。
        "
SquareOfSlow,看过,推荐,4,1,2017-11-11 21:01:58," 没啥可评的其实，笑点很足，动作戏很爽，视效很强，最后等彩蛋顺便看了下特效工作室，竟然有二十多家，说到彩蛋，这，真的是见过的漫威最无聊最没诚意的彩蛋了吧。。。
        "
Anysnow,看过,推荐,4,0,2017-11-04 20:36:22," 各种小彩蛋很惊喜
                
                
"
wabi-sabi,看过,还行,3,0,2017-11-09 20:35:02," 笑点挺多的，没看前两部的我还是把3看了。
        "
Lia,看过,推荐,4,0,2017-11-06 06:05:08," 啊，男人。
        "
丸子非常右,看过,还行,3,0,2017-11-11 21:54:26," 分打给锤基吧
        "
itsisobel,看过,还行,3,0,2017-11-08 23:56:43," 石头人是我心头爱......
        "
紫原,看过,推荐,4,0,2017-11-06 08:56:50," 有点为了搞笑而搞笑了
        "
bounlusin,看过,还行,3,0,2017-11-04 22:02:49," 银河护卫队3？
        "
少女心的大魔王,看过,推荐,4,0,2017-11-03 21:57:02," 索尔短发好帅！！！
        "
婆婆丁,看过,还行,3,0,2017-11-11 21:34:17," 听说本来应该很沉重？
        "
yy.x,看过,还行,3,0,2017-11-08 16:25:25," 雷神的肉体和洛基的皮囊真的我的爱  就是剧情比起之前的  弱一点
        "
萝卜小南,看过,力荐,5,0,2017-11-03 16:54:50," 梗好冷好好笑，音乐好好听
        "
Sy Kwok,看过,推荐,4,0,2017-11-04 17:37:34," 参加婚礼成功！
        "
帅气浩,看过,推荐,4,0,2017-11-05 21:46:32," 来次加入不少搞笑元素，雷神跟浩克单挑真系好看，可惜我女神无出现。期待复仇者3
        "
模,看过,推荐,4,0,2017-11-04 00:16:07," 漫威成功地讲述了两个道理:1.拍好大片一定要有特色，剧情不够细节来凑，总之要让观众老爷们爽到；2.二零一七耍帅指南——不管你的姿势有多帅，总能发现更帅的款式，that's soooo cool
        "
flyingrat,看过,还行,3,0,2017-11-04 16:28:18," expectation有点高
        "
hi,看过,推荐,4,0,2017-11-05 18:45:19," 希望后作不要把洛基再写成大反派就好
        "
吃兔兔,看过,推荐,4,0,2017-11-11 17:02:27," 雷神短发帅炸
        "
小小,看过,力荐,5,0,2017-11-14 18:55:22," Loki!!!!!!!!!!
        "
lillian530,看过,力荐,5,0,2017-11-04 17:36:52," 打call！第一部电影院看得漫威系列，我要入坑了！
        "
sucksadworld,看过,推荐,4,0,2017-11-12 23:23:11," 幽默感四星 哈哈
        "
诚实骷髅头,看过,还行,3,0,2017-11-12 21:04:30," 漫威真是拍的越来越烂了，除了特效，剧情一塌糊涂。我宁愿这部是严肃的题材都不是这种四不像的搞笑调调
        "
Pepper,看过,推荐,4,0,2017-11-05 02:49:20," 先说一句~我最心疼锤子。
        "
drcactus,看过,推荐,4,0,2017-11-11 22:26:56," 为什么漫威的个人系列里面要穿插别的英雄？这是逼人去看每一部的节奏啊！只看了雷神1 2的我感觉又掉线了。不愧是吸血鬼生活的导演，有好多冷笑话。哈哈哈哈哈哈。想要做一个像洛基一样的人。
        "
大海啊钱钱,看过,力荐,5,0,2017-11-04 21:53:45," 锤基二人在老父亲死之前知道原来一直还有一个大魔王姐姐，之后锤哥集结了浩克和女武士，基弟在最后关头改邪归正跟哥哥一块儿弄死了姐姐。笑点好多，打斗场面也hin过瘾，且官方发了好多糖，看的特别开心！谁人不爱loki和hela？大魔王都赞爆了，锤哥身材也太好，班纳超级萌，奇异博士超厉害！
        "
青野,看过,力荐,5,0,2017-11-07 17:11:02," 你们奥丁家的神 从来不洗头
        "
言渴纪生,看过,推荐,4,0,2017-11-09 21:21:31," 音效很q，内容很简单，幸好买了薯片吃。
        "
hudsondeath,看过,推荐,4,0,2017-11-08 19:16:31," 果然老娘舅……
        "
FrancisFarron,看过,推荐,4,0,2017-11-10 14:46:02," 女王说跪下的时候，要不是被同学拉着已经想跪拜了。哦哦凯特女神如果可能被您亲一口或者赏我一个微笑即刻立刻加入您的大军，就算是死！也干！（跪。Loki好可爱！！
        "
It's all good,看过,力荐,5,0,2017-11-04 18:02:41," 画面超美！！！！
        "
Lily-赫,看过,推荐,4,0,2017-11-09 11:15:20," 漫威超级英雄除蜘蛛侠之外最喜欢的就是雷神，非常的期待，但是说实话并不是特别喜欢，尤其是最后打斗场景用电子音乐什么鬼，太有违和感了，不喜欢，一点都不大气。
        "
九尾鱼,看过,还行,3,0,2017-11-03 23:34:19," 很有喜感，个人英雄主义慢慢淡出。喜欢电影的配乐，只是觉得剧情多少差强人意。
        "
Hypostasis,看过,力荐,5,0,2017-10-30 01:13:24," 实在太满足了！！锤基甜，故事燃，笑点虽然多但感动的地方也不少，我差点看哭了[允悲] 锤锤特别可爱特别帅，经历令人心痛……幸好兄弟在一起的部分都很治愈[可爱] 然后T导这次还夹带了私货，看过吸血鬼和野蛮人会有惊喜
        "
这个名字帅气吧,看过,还行,3,0,2017-11-04 17:32:20," 不是不能接受喜剧，但是这种剧情背景下的电影表现也得是黑色幽默吧。不是走了银护风格就是优秀了，笑话挺多，但是也暴露了漫威的短板。大部分的剧情起承转折简直是简陋到傻白甜，女武神的心理描述和浩克的转变毫无说服力可言。三星给海拉，还有女武神。好说歹说质量还是雷神系列最佳。
        "
地理小王子,看过,还行,3,1,2017-11-05 11:01:17," 一般吧，不使用锤子的雷神不帅！
        "
一禅不是小和尚,看过,还行,3,0,2017-11-06 09:30:55," 拜倒在凯特女王的黑色石榴裙下，走路都自带气场。彩蛋有点坑爹，尤其是第二段害我等了这么久。故事情节紧凑，配乐不错。除此之外，很漫威。
        "
下里巴人,看过,还行,3,0,2017-11-12 10:22:48," 图个乐看看，爆米花电影。
        "
昙歌,看过,推荐,4,0,2017-11-09 11:08:33," 豆瓣评分没有小数点。心里想打3.7。故事缺少紧张感，全程在搞笑摔梗。画面确实很好。不会二刷。
        "
榭小轰,看过,力荐,5,0,2017-11-04 22:33:14," 锤哥一如既往的帅[@宝山万达with大毛]
        "
HAWKINISM,看过,推荐,4,0,2017-11-04 00:50:15," 三星半
        "
贫尼灭绝,看过,推荐,4,0,2017-11-07 13:28:22," 好看！好笑！不费脑子！阿斯加德的人太浮夸！
        "
夏夏大宝。,看过,推荐,4,0,2017-11-05 07:23:05," 雷神有点衰
        "
文艺的某璐大人,看过,还行,3,0,2017-11-04 22:05:15," 嗯……传统的美国英雄大片，没惊喜没有改变我已经看了很多年。bgm变化的那一刻还是很带感的，结局仓促，等了几分钟字幕还是没有等到第二个彩蛋，失望ing…
        "
巜巛巛巛巛,看过,力荐,5,0,2017-11-03 21:55:20," 抖森！！！！！！！！！！！！！！
                
                
"
Oblivion,看过,推荐,4,1,2017-11-03 02:55:08," 动作场面和配乐Immigrant Song很棒，但是剧情比较套路化的娱乐片。
        "
不要丧要阳光,看过,推荐,4,0,2017-11-12 15:21:51," 没看过前两部，笑点密集，场景设计大神，反派小姐姐真有气质。
        "
JK黄,看过,推荐,4,0,2017-11-04 22:45:28," 千万不能看剧情简介，否则片中的一个个小悬念皆被打消。雷神一二塑造的古典严肃片风，被雷神三逗比无厘头完全破坏，尬梗不少，Thor不是Tony更不是星爵，不能强行复制套路搞笑。剧情不协调，用大量的边幅耗费在萨卡星球上，主线剧情反而弱了。当然，洛基亦正亦邪演绎依然出彩。7.0/10
                
                
"
hey得得,看过,力荐,5,0,2017-11-05 16:41:37," 中途插曲，仿佛在看银河护卫队
        "
Carl,看过,推荐,4,0,2017-11-05 01:10:44," 一直没怎么看手机，爆米花电影，好看。
        "
叶下有风,看过,力荐,5,0,2017-11-05 20:03:17," 很搞笑，诸神逗逼
        "
阿星叔叔,看过,力荐,5,0,2017-11-03 12:30:21," 搞笑 带劲 过瘾
        "
名字很重要,看过,还行,3,0,2017-11-14 15:48:17," 啥都靠不住，还得靠自己，话说锤子有个屁用
        "
pepsi,看过,较差,2,0,2017-11-09 15:48:48," 刚对dc漫威什么的美国英雄来点兴趣，看完这个又没了。
        "
北伦敦黎明,看过,较差,2,0,2017-11-10 09:57:03," 无法容忍北欧神话被折腾成太空喜剧。内含全无，情怀全无，笑点尴尬。评分还能这么高，看来不少人确实是双标。
        "
淡。,看过,还行,3,1,2017-11-05 22:42:37," 也就背景乐入的了眼
        "
悲伤蛙,看过,还行,3,0,2017-11-04 21:15:22," just fine 我说过赛博朋克会在18年hit
        "
GG格林,看过,推荐,4,0,2017-11-04 16:58:51,"   封面一股银河护卫队既视感
        "
Vincent,看过,还行,3,0,2017-11-03 04:59:59," 稍微有点失望，仿佛是神域护卫队3，不是雷神三，和诸神黄昏有关系的可能也只是那些名字了吧【但是这个可以说是所有神话中最经典的宿命之战一点都没有体现出来】，虽然画面赞【太炫彩了，和上一部的黑暗风差得太远】【角色塑造得太差，诚实傲娇洛基？油嘴滑舌托尔 ？
                
                
"
鱼儿上秤,看过,推荐,4,0,2017-11-07 14:18:04," 欢乐而不脑残～雷神和他姐几场无双很帅。
        "
